"Time","fc1GpsValuesAltitude.mean"
2025-12-07 12:52:53,628
2025-12-07 12:52:53,628
2025-12-07 12:52:53,628
2025-12-07 12:52:53,628
2025-12-07 12:52:53,628
2025-12-07 12:52:54,628
2025-12-07 12:52:54,628
2025-12-07 12:52:54,628
2025-12-07 12:52:54,628
2025-12-07 12:52:54,628
2025-12-07 12:52:55,628
2025-12-07 12:52:55,628
2025-12-07 12:52:55,628
2025-12-07 12:52:55,628
2025-12-07 12:52:55,628
2025-12-07 12:52:56,627
2025-12-07 12:52:56,627
2025-12-07 12:52:56,627
2025-12-07 12:52:56,627
2025-12-07 12:52:56,627
2025-12-07 12:52:57,627
2025-12-07 12:52:57,627
2025-12-07 12:52:57,627
2025-12-07 12:52:57,627
2025-12-07 12:52:57,627
2025-12-07 12:52:58,627
2025-12-07 12:52:58,627
2025-12-07 12:52:58,627
2025-12-07 12:52:58,627
2025-12-07 12:52:58,627
2025-12-07 12:52:59,627
2025-12-07 12:52:59,627
2025-12-07 12:52:59,627
2025-12-07 12:52:59,627
2025-12-07 12:52:59,627
2025-12-07 12:53:00,626
2025-12-07 12:53:00,626
2025-12-07 12:53:00,626
2025-12-07 12:53:00,626
2025-12-07 12:53:00,626
2025-12-07 12:53:01,626
2025-12-07 12:53:01,626
2025-12-07 12:53:01,626
2025-12-07 12:53:01,626
2025-12-07 12:53:01,626
2025-12-07 12:53:02,626
2025-12-07 12:53:02,626
2025-12-07 12:53:02,626
2025-12-07 12:53:02,626
2025-12-07 12:53:02,626
2025-12-07 12:53:03,626
2025-12-07 12:53:03,626
2025-12-07 12:53:03,626
2025-12-07 12:53:03,626
2025-12-07 12:53:03,626
2025-12-07 12:53:04,626
2025-12-07 12:53:04,625
2025-12-07 12:53:04,625
2025-12-07 12:53:04,625
2025-12-07 12:53:04,625
2025-12-07 12:53:05,625
2025-12-07 12:53:05,625
2025-12-07 12:53:05,625
2025-12-07 12:53:05,625
2025-12-07 12:53:05,625
2025-12-07 12:53:06,625
2025-12-07 12:53:06,625
2025-12-07 12:53:06,625
2025-12-07 12:53:06,625
2025-12-07 12:53:06,625
2025-12-07 12:53:07,625
2025-12-07 12:53:07,625
2025-12-07 12:53:07,625
2025-12-07 12:53:07,625
2025-12-07 12:53:07,625
2025-12-07 12:53:08,625
2025-12-07 12:53:08,625
2025-12-07 12:53:08,625
2025-12-07 12:53:08,625
2025-12-07 12:53:08,625
2025-12-07 12:53:09,625
2025-12-07 12:53:09,625
2025-12-07 12:53:09,625
2025-12-07 12:53:09,625
2025-12-07 12:53:09,625
2025-12-07 12:53:10,625
2025-12-07 12:53:10,625
2025-12-07 12:53:10,625
2025-12-07 12:53:10,625
2025-12-07 12:53:10,625
2025-12-07 12:53:11,624
2025-12-07 12:53:11,624
2025-12-07 12:53:11,624
2025-12-07 12:53:11,624
2025-12-07 12:53:11,624
2025-12-07 12:53:12,624
2025-12-07 12:53:12,624
2025-12-07 12:53:12,624
2025-12-07 12:53:12,624
2025-12-07 12:53:12,624
2025-12-07 12:53:13,624
2025-12-07 12:53:13,624
2025-12-07 12:53:13,624
2025-12-07 12:53:13,624
2025-12-07 12:53:13,624
2025-12-07 12:53:14,624
2025-12-07 12:53:14,624
2025-12-07 12:53:14,624
2025-12-07 12:53:14,624
2025-12-07 12:53:14,624
2025-12-07 12:53:15,624
2025-12-07 12:53:15,624
2025-12-07 12:53:15,624
2025-12-07 12:53:15,624
2025-12-07 12:53:15,624
2025-12-07 12:53:16,624
2025-12-07 12:53:16,624
2025-12-07 12:53:16,624
2025-12-07 12:53:16,624
2025-12-07 12:53:16,624
2025-12-07 12:53:17,623
2025-12-07 12:53:17,623
2025-12-07 12:53:17,623
2025-12-07 12:53:17,623
2025-12-07 12:53:17,623
2025-12-07 12:53:18,623
2025-12-07 12:53:18,623
2025-12-07 12:53:18,623
2025-12-07 12:53:18,623
2025-12-07 12:53:18,623
2025-12-07 12:53:19,623
2025-12-07 12:53:19,623
2025-12-07 12:53:19,623
2025-12-07 12:53:19,623
2025-12-07 12:53:19,623
2025-12-07 12:53:20,623
2025-12-07 12:53:20,623
2025-12-07 12:53:20,623
2025-12-07 12:53:20,623
2025-12-07 12:53:20,623
2025-12-07 12:53:21,623
2025-12-07 12:53:21,623
2025-12-07 12:53:21,623
2025-12-07 12:53:21,623
2025-12-07 12:53:21,623
2025-12-07 12:53:22,623
2025-12-07 12:53:22,623
2025-12-07 12:53:22,623
2025-12-07 12:53:22,623
2025-12-07 12:53:22,623
2025-12-07 12:53:23,623
2025-12-07 12:53:23,623
2025-12-07 12:53:23,623
2025-12-07 12:53:23,623
2025-12-07 12:53:23,623
2025-12-07 12:53:24,623
2025-12-07 12:53:24,623
2025-12-07 12:53:24,623
2025-12-07 12:53:24,623
2025-12-07 12:53:24,623
2025-12-07 12:53:25,623
2025-12-07 12:53:25,623
2025-12-07 12:53:25,623
2025-12-07 12:53:25,623
2025-12-07 12:53:25,623
2025-12-07 12:53:26,623
2025-12-07 12:53:26,623
2025-12-07 12:53:26,623
2025-12-07 12:53:26,623
2025-12-07 12:53:26,623
2025-12-07 12:53:27,623
2025-12-07 12:53:27,623
2025-12-07 12:53:27,623
2025-12-07 12:53:27,623
2025-12-07 12:53:27,623
2025-12-07 12:53:28,623
2025-12-07 12:53:28,622
2025-12-07 12:53:28,622
2025-12-07 12:53:28,622
2025-12-07 12:53:28,622
2025-12-07 12:53:29,622
2025-12-07 12:53:29,622
2025-12-07 12:53:29,622
2025-12-07 12:53:29,622
2025-12-07 12:53:29,622
2025-12-07 12:53:30,622
2025-12-07 12:53:30,622
2025-12-07 12:53:30,622
2025-12-07 12:53:30,622
2025-12-07 12:53:30,622
2025-12-07 12:53:31,622
2025-12-07 12:53:31,622
2025-12-07 12:53:31,622
2025-12-07 12:53:31,622
2025-12-07 12:53:31,622
2025-12-07 12:53:32,622
2025-12-07 12:53:32,622
2025-12-07 12:53:32,622
2025-12-07 12:53:32,622
2025-12-07 12:53:32,622
2025-12-07 12:53:33,622
2025-12-07 12:53:33,622
2025-12-07 12:53:33,622
2025-12-07 12:53:33,622
2025-12-07 12:53:33,622
2025-12-07 12:53:34,622
2025-12-07 12:53:34,622
2025-12-07 12:53:34,622
2025-12-07 12:53:34,622
2025-12-07 12:53:34,622
2025-12-07 12:53:35,622
2025-12-07 12:53:35,622
2025-12-07 12:53:35,622
2025-12-07 12:53:35,622
2025-12-07 12:53:35,622
2025-12-07 12:53:36,622
2025-12-07 12:53:36,622
2025-12-07 12:53:36,622
2025-12-07 12:53:36,622
2025-12-07 12:53:36,622
2025-12-07 12:53:37,622
2025-12-07 12:53:37,622
2025-12-07 12:53:37,622
2025-12-07 12:53:37,622
2025-12-07 12:53:37,622
2025-12-07 12:53:38,622
2025-12-07 12:53:38,622
2025-12-07 12:53:38,622
2025-12-07 12:53:38,622
2025-12-07 12:53:38,622
2025-12-07 12:53:39,622
2025-12-07 12:53:39,622
2025-12-07 12:53:39,622
2025-12-07 12:53:39,622
2025-12-07 12:53:39,622
